Journal	Top 5 Dummy	Date	Role	First name	Surname	Affiliation 1	Country 1	Continent 1	Location 1	lat	lon	Affiliation 2	Country 2	Continent 2	Location 2	lat2	lon2
AER	1	1/8/20	Editorial Board	Jakub	Steiner	CERGE-EI, Charles University, Prague	Czech Republic	Europe	50.083297, 14.428955	50.083297	14.428955	Zurich	Switzerland	Europe	47.374322, 8.550909	47.374322	8.550909
AER	1	1/8/20	Editorial Board	Bruno	Strulovici	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675118	42.056483	-87.675118						
AER	1	1/8/20	Editorial Board	Tomasz	Strzalecki	Harvard, Cambridge	USA	North America	42.376971, -71.116745	42.376971	-71.116745						
AER	1	1/8/20	Editorial Board	Amir	Sufi	Chicago	USA	North America	41.788584, -87.598892	41.788584	-87.598892						
AER	1	1/8/20	Editorial Board	Justin	Sydnor	Wisconsin, Madison	USA	North America	43.076647, -89.412643	43.076647	-89.412643						
AER	1	1/8/20	Editorial Board	Balazs	Szentes	LSE	UK	Europe	51.514479, -0.116744	51.514479	-0.116744						
AER	1	1/8/20	Editorial Board	Alireza	Tahbaz-Salehi	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675119	42.056483	-87.675119						
AER	1	1/8/20	Editorial Board	Juuso	Toikka	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193456	39.952206	-75.193456						
AER	1	1/8/20	Editorial Board	Francesco	Trebbi	UBC, Vancouver	Canada	North America	49.260584, -123.245975	49.260584	-123.245975						
AER	1	1/8/20	Editorial Board	Aleh	Tsyvinski	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922396	41.316349	-72.922396						
AER	1	1/8/20	Editorial Board	John	Van Reenen	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094354	42.359964	-71.094354						
AER	1	1/8/20	Editorial Board	Nico	Viogtlaender	UCLA	USA	North America	34.068961, -118.445089	34.068961	-118.445089						
AER	1	1/8/20	Editorial Board	Pierre	Yared	Columbia, New York, New York	USA	North America	40.807511, -73.962666	40.807511	-73.962666						
AER: Insights	0	31/7/20	Co-editor	Peter	Klenow	Stanford, California	USA	North America	37.427436, -122.169771	37.427436	-122.169771						
AER: Insights	0	31/7/20	Co-editor	Rohini	Pande	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922397	41.316349	-72.922397						
AER: Insights	0	31/7/20	Co-editor	Larry	Samuelson	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922398	41.316349	-72.922398						
AER: Insights	0	31/7/20	Editor	Amy	Finkelstein	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094355	42.359964	-71.094355						
AER: Insights	0	31/7/20	Editorial Board	Alberto	Abadie	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094356	42.359964	-71.094356						
AER: Insights	0	31/7/20	Editorial Board	Andrew	Atkeson	UCLA	USA	North America	34.068961, -118.445090	34.068961	-118.44509						
AER: Insights	0	31/7/20	Editorial Board	Marco	Battaglini	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473524	42.453433	-76.473524						
AER: Insights	0	31/7/20	Editorial Board	Markus	Brunnermeier	Princeton	USA	North America	40.343139, -74.655134	40.343139	-74.655134						
AER: Insights	0	31/7/20	Editorial Board	Eric	Budish	Chicago	USA	North America	41.788584, -87.598893	41.788584	-87.598893						
AER: Insights	0	31/7/20	Editorial Board	Pascaline	Dupas	Stanford, California	USA	North America	37.427436, -122.169772	37.427436	-122.169772						
AER: Insights	0	31/7/20	Editorial Board	Janice	Eberly	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675120	42.056483	-87.67512						
AER: Insights	0	31/7/20	Editorial Board	Paul	Healy	Ohio State University, Columbus, Ohio	USA	North America	40.006144, -83.016719	40.006144	-83.016719						
AER: Insights	0	31/7/20	Editorial Board	Nathaniel	Hendren	Harvard, Cambridge	USA	North America	42.376971, -71.116746	42.376971	-71.116746						
AER: Insights	0	31/7/20	Editorial Board	Hilary	Hoynes	UC Berkeley	USA	North America	37.872026, -122.258389	37.872026	-122.258389						
AER: Insights	0	31/7/20	Editorial Board	Navin	Kartik	Columbia, New York, New York	USA	North America	40.807511, -73.962667	40.807511	-73.962667						
AER: Insights	0	31/7/20	Editorial Board	Ted	O'Donoghue	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473525	42.453433	-76.473525						
AER: Insights	0	31/7/20	Editorial Board	Amanda	Pallais	Harvard, Cambridge	USA	North America	42.376971, -71.116747	42.376971	-71.116747						
AER: Insights	0	31/7/20	Editorial Board	Andres	Rodriguez-Clare	UC Berkeley	USA	North America	37.872026, -122.258390	37.872026	-122.25839						
AER: Insights	0	31/7/20	Editorial Board	Jesse	Shapiro	Brown, Providence, Rhode Island	USA	North America	41.826732, -71.402477	41.826732	-71.402477						
AER: Insights	0	31/7/20	Editorial Board	Andrzej	Skrzypacz	Stanford, California	USA	North America	37.427436, -122.169773	37.427436	-122.169773						
AER: Insights	0	31/7/20	Editorial Board	Jon	Steinsson	UC Berkeley	USA	North America	37.872026, -122.258391	37.872026	-122.258391						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Michael	Adjemian	Georgia, Athens, Georgia	USA	North America	33.948041, -83.377633	33.948041	-83.377633						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Simanti	Banerjee	Nebraska, Lincoln, Nebraska	USA	North America	40.820144, -96.700745	40.820144	-96.700745						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Eric	Belasco	Montana State, Bozeman, Montana	USA	North America	45.667296, -111.054771	45.667296	-111.054771						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Celine	Bonnet	Toulouse	France	Europe	43.605413, 1.431875	43.605413	1.431875						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Metin	Cakir	Minnesota, Minneapolis, Minnesota	USA	North America	44.974043, -93.227864	44.974043	-93.227864						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Joyce	Chen	Ohio State University, Columbus, Ohio	USA	North America	40.006144, -83.016720	40.006144	-83.01672						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Stephane	De Cara	INRA-AgriParisTech	France	Europe	48.841284, 2.347770	48.841284	2.34777						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Brenna	Ellison	Illinois, Urbana Champaign, Illinois	USA	North America	40.102002, -88.227217	40.102002	-88.227217						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Julieta	Frank	Manitoba, Winnipeg	Canada	North America	49.807532, -97.136658	49.807532	-97.136658						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Miguel	Gomez	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473526	42.453433	-76.473526						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Sathya	Gopalakrishnan	Ohio State University, Columbus, Ohio	USA	North America	40.006144, -83.016721	40.006144	-83.016721						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Nathan	Hendricks	Kansas State University, Manhattan, Kansas	USA	North America	39.197311, -96.584639	39.197311	-96.584639						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Vivan	Hoffmann	IFPRI, Washington DC	USA	North America	38.901644, -77.028390	38.901644	-77.02839						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Jennifer	Ifft	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473527	42.453433	-76.473527						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	SongQing	Jin	Michigan State, East Lansing, Michigan	USA	North America	42.703472, -84.483009	42.703472	-84.483009						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Ivan	Kandilov	North Carolina State University, Raleigh, North Carolina	USA	North America	35.784633, -78.682073	35.784633	-78.682073						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Jaclyn	Kropp	Florida, Gainesville, Florida	USA	North America	29.643698, -82.355070	29.643698	-82.35507						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Nick	Magnan	Georgia, Athens, Georgia	USA	North America	33.948041, -83.377633	33.948041	-83.377633						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Lisa	Mancino	Minnesota Department of Health and Human Services, Saint Paul, Minnesota	USA	North America	44.948770, -93.088988	44.94877	-93.088988						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Kent	Messer	Delaware, Newark, Delaware	USA	North America	39.677818, -75.750515	39.677818	-75.750515						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Ruiqing	Miao	Auburn, Alabama	USA	North America	32.593320, -85.494908	32.59332	-85.494908						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Hope	Michelson	Illinois, Urbana Champaign, Illinois	USA	North America	40.102002, -88.227218	40.102002	-88.227218						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Charles	Miss	Florida, Gainesville, Florida	USA	North America	29.643698, -82.355070	29.643698	-82.35507						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Valerie	Mueller	Arizona State University, Tempe, Arizona	USA	North America	33.424159, -111.928055	33.424159	-111.928055						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Ariel	Ortiz-Bobea	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473528	42.453433	-76.473528						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Leah	Palm-Forster	Delaware, Newark, Delaware	USA	North America	39.677818, -75.750515	39.677818	-75.750515						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Matin	Qaim	Gottingen	Germany	Europe	51.540704, 9.937551	51.540704	9.937551						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Jacob	Ricker-Gilbert	Purdue, West Lafayette, Indiana	USA	North America	40.423599, -86.921109	40.423599	-86.921109						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Tina	Saitone	UC Davis	USA	North America	38.538102, -121.761681	38.538102	-121.761681						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Riccardo	Scarpa	Waikato University, Hamilton	New Zealand	Australasia	-37.786925, 175.318243	-37.786925	175.318243						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Charles	Towe	Connecticut, Mansfield, Connecticut	USA	North America	41.807709, -72.254045	41.807709	-72.254045						
American Journal of Agricultural Economics	0	3/8/20	Associate Editor	Wendong	Zhang	Iowa State University, Ames, Iowa	USA	North America	42.026605, -93.646623	42.026605	-93.646623						
American Journal of Agricultural Economics	0	1/8/20	Editor	Amy	Ando	Illinois, Urbana Champaign, Illinois	USA	North America	40.102002, -88.227216	40.102002	-88.227216						
American Journal of Agricultural Economics	0	1/8/20	Editor	Marc	Bellemare	Minnesota, Minneapolis, Minnesota	USA	North America	44.974043, -93.227862	44.974043	-93.227862						
American Journal of Agricultural Economics	0	1/8/20	Editor	Terrance	Hurley	Minnesota, Minneapolis, Minnesota	USA	North America	44.974043, -93.227863	44.974043	-93.227863						
American Journal of Agricultural Economics	0	1/8/20	Editor	Timothy	Richards	Arizona State University, Tempe, Arizona	USA	North America	33.424159, -111.928054	33.424159	-111.928054						
Econometric Theory	0	3/8/20	Advisory editor	M	Deistler	Technische Universitat Wien, Vienna	Austria	Europe	48.198633, 16.368387	48.198633	16.368387						
Econometric Theory	0	3/8/20	Advisory editor	PM	Robinson	LSE	UK	Europe	51.514479, -0.116745	51.514479	-0.116745						
Econometric Theory	0	3/8/20	Advisory editor	RJ	Smith	Cambridge	UK	Europe	52.204273, 0.114951	52.204273	0.114951						
Econometric Theory	0	3/8/20	Associate Editor	K	Abadir	Imperial College London	UK	Europe	51.498792, -0.174874	51.498792	-0.174874						
Econometric Theory	0	3/8/20	Associate Editor	F	Bandi	Johns Hopkins, Baltimore, Maryland	USA	North America	39.329914, -76.620487	39.329914	-76.620487						
Econometric Theory	0	3/8/20	Associate Editor	A	Belloni	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938350	36.001426	-78.93835						
Econometric Theory	0	3/8/20	Associate Editor	M	Carrasco	Montreal	Canada	North America	45.510610, -73.613531	45.51061	-73.613531						
Econometric Theory	0	3/8/20	Associate Editor	M	Cattaneo	Princeton	USA	North America	40.343139, -74.655135	40.343139	-74.655135						
Econometric Theory	0	3/8/20	Associate Editor	X	Cheng	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193457	39.952206	-75.193457						
Econometric Theory	0	3/8/20	Associate Editor	D	Chetverikov	UCLA	USA	North America	34.068961, -118.445091	34.068961	-118.445091						
Econometric Theory	0	3/8/20	Associate Editor	V	Corradi	Surrey, Guildford	UK	Europe	51.242733, -0.587872	51.242733	-0.587872						
Econometric Theory	0	3/8/20	Associate Editor	X	D'haultfoeuille	CREST, Paris	France	Europe	48.711135, 2.207684	48.711135	2.207684						
Econometric Theory	0	3/8/20	Associate Editor	G	Elliott	UC San Diego	USA	North America	32.880223, -117.234101	32.880223	-117.234101						
Econometric Theory	0	3/8/20	Associate Editor	JC	Escanciano	Carlos III, Madrid	Spain	Europe	40.317128, -3.727478	40.317128	-3.727478						
Econometric Theory	0	3/8/20	Associate Editor	J	Gao	Monash, Melbourne	Australia	Australasia	-37.910573, 145.136291	-37.910573	145.136291						
Econometric Theory	0	3/8/20	Associate Editor	L	Giraitis	Queen Mary, London	UK	Europe	51.524030, -0.040482	51.52403	-0.040482						
Econometric Theory	0	3/8/20	Associate Editor	E	Guerre	Queen Mary, London	UK	Europe	51.524030, -0.040483	51.52403	-0.040483						
Econometric Theory	0	3/8/20	Associate Editor	C	Han	Korea University, Seoul	South Korea	Asia	37.590965, 127.027788	37.590965	127.027788						
Econometric Theory	0	3/8/20	Associate Editor	P	Hansen	North Carolina, Chapel Hill, North Carolina	USA	North America	35.904756, -79.046838	35.904756	-79.046838						
Econometric Theory	0	3/8/20	Associate Editor	S	Hoderlein	Boston College	USA	North America	42.335517, -71.168752	42.335517	-71.168752						
Econometric Theory	0	3/8/20	Associate Editor	R	Ibragimov	Imperial College London	UK	Europe	51.498792, -0.174875	51.498792	-0.174875						
Econometric Theory	0	3/8/20	Associate Editor	R	Klein	Rutgers, New Brunswick	USA	North America	40.500798, -74.447635	40.500798	-74.447635						
Econometric Theory	0	3/8/20	Associate Editor	R	Koenker	Illinois, Urbana Champaign, Illinois	USA	North America	40.102002, -88.227219	40.102002	-88.227219						
Econometric Theory	0	3/8/20	Associate Editor	I	Komunjer	Georgetown, Washington DC	USA	North America	38.907617, -77.072473	38.907617	-77.072473						
Econometric Theory	0	3/8/20	Associate Editor	Z	Liao	UCLA	USA	North America	34.068961, -118.445092	34.068961	-118.445092						
Econometric Theory	0	3/8/20	Associate Editor	O	Lieberman	Bar-Ilan, Tel Aviv	Israel	Asia	32.069381, 34.843034	32.069381	34.843034						
Econometric Theory	0	3/8/20	Associate Editor	T	Magdalinos	Southampton	UK	Europe	50.935213, -1.395724	50.935213	-1.395724						
Econometric Theory	0	3/8/20	Associate Editor	P	Marsh	Nottingham	UK	Europe	52.938620, -1.195201	52.93862	-1.195201						
Econometric Theory	0	3/8/20	Associate Editor	HR	Moon	USC, Los Angeles	USA	North America	34.022299, -118.285176	34.022299	-118.285176						
Econometric Theory	0	3/8/20	Associate Editor	M	Nielsen	Queen's, Kingston, Ontario	Canada	North America	44.225214, -76.495045	44.225214	-76.495045						
Econometric Theory	0	3/8/20	Associate Editor	J	Pinkse	Pennsylvania State University, State College, Pennsylvania	USA	North America	40.798132, -77.860242	40.798132	-77.860242						
Econometric Theory	0	3/8/20	Associate Editor	IR	Prucha	Maryland, College Park, Maryland	USA	North America	38.986931, -76.942588	38.986931	-76.942588						
Econometric Theory	0	3/8/20	Associate Editor	A	Rahbek	Copenhagen	Denmark	Europe	55.680273, 12.572238	55.680273	12.572238						
Econometric Theory	0	3/8/20	Associate Editor	O	Scaillet	Geneva	Switzerland	Europe	46.199518, 6.144912	46.199518	6.144912						
Econometric Theory	0	3/8/20	Associate Editor	S	Schennach	Brown, Providence, Rhode Island	USA	North America	41.826732, -71.402478	41.826732	-71.402478						
Econometric Theory	0	3/8/20	Associate Editor	X	Shi	Wisconsin, Madison	USA	North America	43.076647, -89.412644	43.076647	-89.412644						
Econometric Theory	0	3/8/20	Associate Editor	Y	Sun	UC San Diego	USA	North America	32.880223, -117.234102	32.880223	-117.234102						
Econometric Theory	0	3/8/20	Associate Editor	G	Tripathi	Luxembourg	Luxembourg	Europe	49.504706, 5.948483	49.504706	5.948483						
Econometric Theory	0	3/8/20	Associate Editor	C	Velasco	Carlos III, Madrid	Spain	Europe	40.317128, -3.727479	40.317128	-3.727479						
Econometric Theory	0	3/8/20	Associate Editor	T	Vogelsang	Michigan State, East Lansing, Michigan	USA	North America	42.703472, -84.483010	42.703472	-84.48301						
Econometric Theory	0	3/8/20	Associate Editor	Z	Xiao	Boston College	USA	North America	42.335517, -71.168753	42.335517	-71.168753						
Econometric Theory	0	3/8/20	Associate Editor	J	Yu	SMU	Singapore	Asia	1.296444, 103.849932	1.296444	103.849932						
Econometric Theory	0	3/8/20	Associate Editor	J-M	Zakoian	CREST, Paris	France	Europe	48.711135, 2.207685	48.711135	2.207685						
Econometric Theory	0	3/8/20	Co-editor	I	Fernandez-Val	Boston University	USA	North America	42.350389, -71.105498	42.350389	-71.105498						
Econometric Theory	0	3/8/20	Co-editor	P	Guggenberger	Pennsylvania State University, State College, Pennsylvania	USA	North America	40.798132, -77.860243	40.798132	-77.860243						
Econometric Theory	0	3/8/20	Co-editor	M	Jansson	UC Berkeley	USA	North America	37.872026, -122.258392	37.872026	-122.258392						
Econometric Theory	0	3/8/20	Co-editor	D	Kristensen	UCL	UK	Europe	51.524643, -0.134040	51.524643	-0.13404						
Econometric Theory	0	3/8/20	Co-editor	G	Kuersteiner	Maryland, College Park, Maryland	USA	North America	38.986931, -76.942589	38.986931	-76.942589						
Econometric Theory	0	3/8/20	Co-editor	S	Lee	Columbia, New York, New York	USA	North America	40.807511, -73.962668	40.807511	-73.962668						
Econometric Theory	0	3/8/20	Co-editor	A	Lewbel	Boston College	USA	North America	42.335517, -71.168754	42.335517	-71.168754						
Econometric Theory	0	3/8/20	Co-editor	A	Mikusheva	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094357	42.359964	-71.094357						
Econometric Theory	0	3/8/20	Co-editor	BM	Potscher	Vienna	Austria	Europe	48.213143, 16.359871	48.213143	16.359871						
Econometric Theory	0	3/8/20	Co-editor	E	Renault	Brown, Providence, Rhode Island	USA	North America	41.826732, -71.402479	41.826732	-71.402479						
Econometric Theory	0	3/8/20	Co-editor	P	Saikonen	Helsinki	Finland	Europe	60.172603, 24.951040	60.172603	24.95104						
